item_id,model,condition,language_pair,task_family,ftga,rtt,resolved,unresolved,initially_failed,repair_success_1,repair_success_2,token_tax,first_failure_types
ar_en_SC_002,gpt-4.1-mini,contract,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_003,gpt-4.1-mini,baseline,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_003,gpt-4.1-mini,contract,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_004,gpt-4.1-mini,baseline,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_004,gpt-4.1-mini,contract,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_005,gpt-4.1-mini,baseline,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_005,gpt-4.1-mini,contract,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_001,gpt-4.1-mini,baseline,ar-en,script_register_locale,0,1,1,0,1,1,1,2.4342105263157894,"['preservation_failure', 'task_noncompletion']"
ar_en_SD_001,gpt-4.1-mini,contract,ar-en,script_register_locale,0,1,1,0,1,1,1,2.1422413793103448,"['preservation_failure', 'task_noncompletion']"
ar_en_SD_002,gpt-4.1-mini,baseline,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_002,gpt-4.1-mini,contract,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_003,gpt-4.1-mini,baseline,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_003,gpt-4.1-mini,contract,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_004,gpt-4.1-mini,baseline,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_004,gpt-4.1-mini,contract,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_005,gpt-4.1-mini,baseline,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_005,gpt-4.1-mini,contract,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SA_001,gpt-4.1,baseline,es-en,editing_preservation,0,1,1,0,1,1,1,2.735,['wrong_output_language']
es_en_SA_001,gpt-4.1,contract,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SA_002,gpt-4.1,baseline,es-en,editing_preservation,0,1,1,0,1,1,1,2.718954248366013,['wrong_output_language']
es_en_SA_002,gpt-4.1,contract,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SA_003,gpt-4.1,baseline,es-en,editing_preservation,0,1,1,0,1,1,1,2.7012987012987013,['wrong_output_language']
es_en_SA_003,gpt-4.1,contract,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SA_004,gpt-4.1,baseline,es-en,editing_preservation,0,1,1,0,1,1,1,2.722972972972973,['wrong_output_language']
es_en_SA_004,gpt-4.1,contract,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SA_005,gpt-4.1,baseline,es-en,editing_preservation,0,1,1,0,1,1,1,2.67,['wrong_output_language']
es_en_SA_005,gpt-4.1,contract,es-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SB_001,gpt-4.1,baseline,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_001,gpt-4.1,contract,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_002,gpt-4.1,baseline,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_002,gpt-4.1,contract,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_003,gpt-4.1,baseline,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_003,gpt-4.1,contract,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_004,gpt-4.1,baseline,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_004,gpt-4.1,contract,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_005,gpt-4.1,baseline,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SB_005,gpt-4.1,contract,es-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
es_en_SC_001,gpt-4.1,baseline,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SC_001,gpt-4.1,contract,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SC_002,gpt-4.1,baseline,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SC_002,gpt-4.1,contract,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SC_003,gpt-4.1,baseline,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SC_003,gpt-4.1,contract,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SC_004,gpt-4.1,baseline,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SC_004,gpt-4.1,contract,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SC_005,gpt-4.1,baseline,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SC_005,gpt-4.1,contract,es-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
es_en_SD_001,gpt-4.1,baseline,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SD_001,gpt-4.1,contract,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SD_002,gpt-4.1,baseline,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SD_002,gpt-4.1,contract,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SD_003,gpt-4.1,baseline,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SD_003,gpt-4.1,contract,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SD_004,gpt-4.1,baseline,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SD_004,gpt-4.1,contract,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SD_005,gpt-4.1,baseline,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
es_en_SD_005,gpt-4.1,contract,es-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_001,gpt-4.1,baseline,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_001,gpt-4.1,contract,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_002,gpt-4.1,baseline,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_002,gpt-4.1,contract,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_003,gpt-4.1,baseline,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_003,gpt-4.1,contract,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_004,gpt-4.1,baseline,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_004,gpt-4.1,contract,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_005,gpt-4.1,baseline,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SA_005,gpt-4.1,contract,hi-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_001,gpt-4.1,baseline,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_001,gpt-4.1,contract,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_002,gpt-4.1,baseline,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_002,gpt-4.1,contract,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_003,gpt-4.1,baseline,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_003,gpt-4.1,contract,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_004,gpt-4.1,baseline,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_004,gpt-4.1,contract,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_005,gpt-4.1,baseline,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SB_005,gpt-4.1,contract,hi-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_001,gpt-4.1,baseline,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_001,gpt-4.1,contract,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_002,gpt-4.1,baseline,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_002,gpt-4.1,contract,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_003,gpt-4.1,baseline,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_003,gpt-4.1,contract,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_004,gpt-4.1,baseline,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_004,gpt-4.1,contract,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_005,gpt-4.1,baseline,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SC_005,gpt-4.1,contract,hi-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_001,gpt-4.1,baseline,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_001,gpt-4.1,contract,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_002,gpt-4.1,baseline,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_002,gpt-4.1,contract,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_003,gpt-4.1,baseline,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_003,gpt-4.1,contract,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_004,gpt-4.1,baseline,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_004,gpt-4.1,contract,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_005,gpt-4.1,baseline,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
hi_en_SD_005,gpt-4.1,contract,hi-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_001,gpt-4.1,baseline,ar-en,editing_preservation,0,1,1,0,1,1,1,2.623076923076923,"['wrong_output_language', 'script_mismatch', 'task_noncompletion']"
ar_en_SA_001,gpt-4.1,contract,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_002,gpt-4.1,baseline,ar-en,editing_preservation,0,1,1,0,1,1,1,2.7010309278350517,"['wrong_output_language', 'script_mismatch', 'task_noncompletion']"
ar_en_SA_002,gpt-4.1,contract,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_003,gpt-4.1,baseline,ar-en,editing_preservation,0,1,1,0,1,1,1,2.6,"['wrong_output_language', 'script_mismatch', 'task_noncompletion']"
ar_en_SA_003,gpt-4.1,contract,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_004,gpt-4.1,baseline,ar-en,editing_preservation,0,1,1,0,1,1,1,3.0817610062893084,"['wrong_output_language', 'script_mismatch', 'task_noncompletion']"
ar_en_SA_004,gpt-4.1,contract,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SA_005,gpt-4.1,baseline,ar-en,editing_preservation,0,1,1,0,1,1,1,2.8472222222222223,"['wrong_output_language', 'script_mismatch', 'task_noncompletion']"
ar_en_SA_005,gpt-4.1,contract,ar-en,editing_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_001,gpt-4.1,baseline,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_001,gpt-4.1,contract,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_002,gpt-4.1,baseline,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_002,gpt-4.1,contract,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_003,gpt-4.1,baseline,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_003,gpt-4.1,contract,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_004,gpt-4.1,baseline,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_004,gpt-4.1,contract,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_005,gpt-4.1,baseline,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SB_005,gpt-4.1,contract,ar-en,output_language_inference,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_001,gpt-4.1,baseline,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_001,gpt-4.1,contract,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_002,gpt-4.1,baseline,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_002,gpt-4.1,contract,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_003,gpt-4.1,baseline,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_003,gpt-4.1,contract,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_004,gpt-4.1,baseline,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_004,gpt-4.1,contract,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_005,gpt-4.1,baseline,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SC_005,gpt-4.1,contract,ar-en,quote_preservation,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_001,gpt-4.1,baseline,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_001,gpt-4.1,contract,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_002,gpt-4.1,baseline,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_002,gpt-4.1,contract,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_003,gpt-4.1,baseline,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_003,gpt-4.1,contract,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_004,gpt-4.1,baseline,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_004,gpt-4.1,contract,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_005,gpt-4.1,baseline,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
ar_en_SD_005,gpt-4.1,contract,ar-en,script_register_locale,1,0,1,0,0,0,0,1.0,[]
